User_ID,Gender,Device,Country,Family_Member,Age,Time_Consuming_Per_Week,Genre,Satisfaction,Monthly_Income,Join_Date,Last_Payment_Date,Subscription_ID,Monthly_Revenue,Subscription_Method,Monthly_Fee,No_Device,Plan_Duration_Month,Initial_Plan_End_Date,Renewed,Days_Since_Join,Retention_Period,Join_Month,Join_Year,Renewal_Month,Renewal_Year
764,Male,Smart TV,Australia,1,59,2,Comedy,Dissatisfied,3800,2022-09-18,2023-07-03,1,15,Basic,10,1,1,2022-10-18,True,288,181-365 days,9,2022,7,2023
767,Male,Laptop,Brazil,2,70,3,Action & Adventure,Dissatisfied,2300,2022-10-07,2023-06-29,1,15,Basic,10,1,1,2022-11-06,True,265,181-365 days,10,2022,6,2023
770,Female,Laptop,Italy,2,59,3,Horror,Extremely satisfied,4000,2022-10-03,2023-07-01,1,11,Basic,10,1,1,2022-11-02,True,271,181-365 days,10,2022,7,2023
772,Male,Laptop,Spain,2,67,3,Comedy,Extremely satisfied,3500,2022-10-02,2023-07-01,1,12,Basic,10,1,1,2022-11-01,True,272,181-365 days,10,2022,7,2023
775,Male,Tablet,United States,3,52,3,Others,Dissatisfied,3500,2022-10-20,2023-06-28,1,11,Basic,10,1,1,2022-11-19,True,251,181-365 days,10,2022,6,2023
777,Male,Smartphone,Canada,5,52,3,Action & Adventure,Satisfied,4100,2022-10-28,2023-06-30,1,11,Basic,10,1,1,2022-11-27,True,245,181-365 days,10,2022,6,2023
780,Female,Laptop,Germany,5,62,2,Action & Adventure,Satisfied,3500,2022-11-12,2023-06-30,1,15,Basic,10,1,1,2022-12-12,True,230,181-365 days,11,2022,6,2023
782,Female,Laptop,Brazil,3,61,2,Dramma,Satisfied,1700,2022-11-02,2023-07-01,1,13,Basic,10,1,1,2022-12-02,True,241,181-365 days,11,2022,7,2023
785,Female,Laptop,Italy,4,57,1,Others,Extremely satisfied,3600,2022-10-28,2023-06-29,1,12,Basic,10,1,1,2022-11-27,True,244,181-365 days,10,2022,6,2023
787,Female,Laptop,Spain,3,64,3,Action & Adventure,Neutral,4000,2022-10-03,2023-06-29,1,12,Basic,10,1,1,2022-11-02,True,269,181-365 days,10,2022,6,2023
790,Female,Smartphone,United States,4,65,1,Others,Dissatisfied,3600,2022-08-30,2023-06-30,1,14,Basic,10,1,1,2022-09-29,True,304,181-365 days,8,2022,6,2023
792,Male,Smart TV,Canada,4,64,2,Others,Satisfied,4200,2022-08-11,2023-06-30,1,12,Basic,10,1,1,2022-09-10,True,323,181-365 days,8,2022,6,2023
795,Male,Smartphone,Germany,1,63,3,Others,Satisfied,4200,2022-08-03,2023-07-01,1,11,Basic,10,1,1,2022-09-02,True,332,181-365 days,8,2022,7,2023
797,Male,Tablet,Brazil,1,49,1,Horror,Satisfied,2000,2022-08-05,2023-06-30,1,10,Basic,10,1,1,2022-09-04,True,329,181-365 days,8,2022,6,2023
800,Male,Smartphone,Italy,2,54,2,Horror,Dissatisfied,3700,2022-06-26,2023-06-30,1,12,Basic,10,1,1,2022-07-26,True,369,>365 days,6,2022,6,2023
802,Female,Smartphone,Spain,4,64,1,Others,Satisfied,3600,2022-06-22,2023-06-30,1,13,Basic,10,1,1,2022-07-22,True,373,>365 days,6,2022,6,2023
805,Female,Laptop,United States,5,46,1,Comedy,Neutral,3800,2022-06-27,2023-06-28,1,15,Basic,10,1,1,2022-07-27,True,366,>365 days,6,2022,6,2023
807,Male,Tablet,Canada,4,49,1,Action & Adventure,Extremely satisfied,4200,2022-06-28,2023-06-30,1,11,Basic,10,1,1,2022-07-28,True,367,>365 days,6,2022,6,2023
810,Male,Smartphone,Germany,1,48,1,Dramma,Extremely dissatisfied,3700,2022-06-09,2023-06-29,1,13,Basic,10,1,1,2022-07-09,True,385,>365 days,6,2022,6,2023
812,Male,Laptop,Brazil,4,46,2,Horror,Extremely dissatisfied,2100,2022-06-11,2023-07-01,1,15,Basic,10,1,1,2022-07-11,True,385,>365 days,6,2022,7,2023
815,Male,Smartphone,Italy,5,48,1,Dramma,Extremely dissatisfied,3800,2022-06-13,2023-06-30,1,15,Basic,10,1,1,2022-07-13,True,382,>365 days,6,2022,6,2023
817,Female,Tablet,Spain,3,60,1,Dramma,Extremely satisfied,3900,2022-06-29,2023-06-30,1,15,Basic,10,1,1,2022-07-29,True,366,>365 days,6,2022,6,2023
820,Female,Tablet,United States,1,67,2,Comedy,Neutral,3500,2022-07-07,2023-06-30,1,11,Basic,10,1,1,2022-08-06,True,358,181-365 days,7,2022,6,2023
821,Female,Laptop,United States,1,50,1,Others,Extremely satisfied,3900,2022-07-13,2023-06-29,1,12,Basic,10,1,1,2022-08-12,True,351,181-365 days,7,2022,6,2023
822,Male,Laptop,Canada,4,46,1,Action & Adventure,Satisfied,3600,2022-07-24,2023-06-29,1,11,Basic,10,1,1,2022-08-23,True,340,181-365 days,7,2022,6,2023
3,Male,Smart TV,United Kingdom,3,22,8,Action & Adventure,Neutral,800,2023-02-28,2023-06-27,2,12,Standard,12,2,1,2023-03-30,True,119,91-180 days,2,2023,6,2023
4,Female,Laptop,Australia,4,24,8,Horror,Extremely satisfied,600,2022-07-10,2023-06-26,2,12,Standard,12,2,1,2022-08-09,True,351,181-365 days,7,2022,6,2023
7,Male,Tablet,Brazil,3,19,9,Horror,Satisfied,700,2021-12-09,2023-06-25,2,12,Standard,12,2,1,2022-01-08,True,563,>365 days,12,2021,6,2023
9,Male,Smartphone,Spain,4,22,8,Horror,Satisfied,900,2022-10-20,2023-06-23,2,12,Standard,12,2,1,2022-11-19,True,246,181-365 days,10,2022,6,2023
13,Female,Laptop,United Kingdom,4,20,6,Horror,Neutral,1000,2021-11-30,2023-06-27,2,12,Standard,12,2,1,2021-12-30,True,574,>365 days,11,2021,6,2023
15,Female,Smart TV,Germany,3,25,8,Dramma,Satisfied,800,2023-05-09,2023-06-28,2,12,Standard,12,2,1,2023-06-08,True,50,31-60 days,5,2023,6,2023
18,Male,Smartphone,Mexico,4,21,7,Horror,Satisfied,600,2021-10-18,2023-06-24,2,12,Standard,12,2,1,2021-11-17,True,614,>365 days,10,2021,6,2023
23,Female,Smart TV,United Kingdom,2,18,10,Dramma,Extremely satisfied,700,2021-12-05,2023-06-27,2,12,Standard,12,2,1,2022-01-04,True,569,>365 days,12,2021,6,2023
24,Male,Tablet,Australia,3,19,7,Horror,Extremely satisfied,900,2022-04-03,2023-06-26,2,12,Standard,12,2,1,2022-05-03,True,449,>365 days,4,2022,6,2023
28,Male,Tablet,Mexico,3,17,6,Horror,Extremely satisfied,600,2021-09-27,2023-06-24,2,12,Standard,12,2,1,2021-10-27,True,635,>365 days,9,2021,6,2023
33,Female,Laptop,United Kingdom,2,19,10,Comedy,Neutral,600,2022-01-21,2023-06-27,2,12,Standard,12,2,1,2022-02-20,True,522,>365 days,1,2022,6,2023
34,Male,Smartphone,Australia,4,18,7,Action & Adventure,Neutral,700,2022-05-25,2023-06-26,2,12,Standard,12,2,1,2022-06-24,True,397,>365 days,5,2022,6,2023
38,Male,Smartphone,Mexico,4,21,7,Action & Adventure,Neutral,500,2021-11-05,2023-06-24,2,12,Standard,12,2,1,2021-12-05,True,596,>365 days,11,2021,6,2023
43,Female,Smart TV,United Kingdom,4,22,6,Dramma,Extremely satisfied,800,2022-02-07,2023-06-27,2,12,Standard,12,2,1,2022-03-09,True,505,>365 days,2,2022,6,2023
44,Male,Tablet,Australia,4,17,9,Horror,Satisfied,900,2022-04-26,2023-06-26,2,12,Standard,12,2,1,2022-05-26,True,426,>365 days,4,2022,6,2023
48,Male,Tablet,Mexico,3,25,8,Horror,Extremely satisfied,700,2021-09-15,2023-06-24,2,12,Standard,12,2,1,2021-10-15,True,647,>365 days,9,2021,6,2023
53,Female,Laptop,United Kingdom,4,18,8,Dramma,Extremely satisfied,1000,2022-01-13,2023-06-27,2,12,Standard,12,2,1,2022-02-12,True,530,>365 days,1,2022,6,2023
54,Male,Smartphone,Australia,2,17,6,Horror,Extremely satisfied,800,2022-06-30,2023-06-26,2,12,Standard,12,2,1,2022-07-30,True,361,181-365 days,6,2022,6,2023
58,Male,Smartphone,Mexico,4,21,9,Horror,Satisfied,800,2021-10-08,2023-06-24,2,12,Standard,12,2,1,2021-11-07,True,624,>365 days,10,2021,6,2023
63,Female,Smart TV,United Kingdom,4,25,10,Horror,Neutral,800,2022-02-23,2023-06-27,2,12,Standard,12,2,1,2022-03-25,True,489,>365 days,2,2022,6,2023
64,Male,Tablet,Australia,2,19,9,Horror,Extremely satisfied,900,2022-06-20,2023-06-26,2,12,Standard,12,2,1,2022-07-20,True,371,>365 days,6,2022,6,2023
68,Male,Tablet,Mexico,4,22,9,Action & Adventure,Neutral,600,2021-11-09,2023-06-24,2,12,Standard,12,2,1,2021-12-09,True,592,>365 days,11,2021,6,2023
73,Female,Laptop,United Kingdom,3,17,8,Horror,Extremely satisfied,700,2022-09-27,2023-06-26,2,12,Standard,12,2,1,2022-10-27,True,272,181-365 days,9,2022,6,2023
78,Male,Tablet,Mexico,3,25,8,Action & Adventure,Satisfied,800,2022-11-18,2023-06-28,2,15,Standard,12,2,1,2022-12-18,True,222,181-365 days,11,2022,6,2023
79,Female,Laptop,Spain,2,21,9,Comedy,Satisfied,700,2022-12-03,2023-06-25,2,15,Standard,12,2,1,2023-01-02,True,204,181-365 days,12,2022,6,2023
82,Male,Laptop,Canada,2,19,6,Horror,Neutral,800,2022-12-07,2023-06-28,2,12,Standard,12,2,1,2023-01-06,True,203,181-365 days,12,2022,6,2023
84,Male,Smartphone,Australia,3,20,9,Action & Adventure,Extremely satisfied,800,2023-04-13,2023-06-25,2,12,Standard,12,2,1,2023-05-13,True,73,61-90 days,4,2023,6,2023
88,Male,Tablet,Mexico,4,17,10,Horror,Extremely satisfied,500,2022-09-27,2023-06-28,2,12,Standard,12,2,1,2022-10-27,True,274,181-365 days,9,2022,6,2023
90,Female,Smartphone,Italy,4,20,10,Horror,Neutral,1000,2023-02-03,2023-06-23,2,13,Standard,12,2,1,2023-03-05,True,140,91-180 days,2,2023,6,2023
93,Male,Smartphone,United Kingdom,4,22,6,Action & Adventure,Neutral,900,2022-02-05,2023-06-26,2,12,Standard,12,2,1,2022-03-07,True,506,>365 days,2,2022,6,2023
98,Female,Tablet,Mexico,2,17,8,Horror,Satisfied,500,2022-03-07,2023-06-28,2,13,Standard,12,2,1,2022-04-06,True,478,>365 days,3,2022,6,2023
99,Female,Tablet,Spain,4,22,6,Dramma,Neutral,900,2023-01-13,2023-06-24,2,12,Standard,12,2,1,2023-02-12,True,162,91-180 days,1,2023,6,2023
103,Male,Laptop,United Kingdom,3,25,7,Action & Adventure,Extremely satisfied,600,2022-04-04,2023-06-26,2,13,Standard,12,2,1,2022-05-04,True,448,>365 days,4,2022,6,2023
108,Female,Smart TV,Mexico,4,21,10,Comedy,Neutral,700,2022-05-24,2023-06-25,2,12,Standard,12,2,1,2022-06-23,True,397,>365 days,5,2022,6,2023
109,Female,Tablet,Spain,3,21,10,Dramma,Satisfied,600,2023-02-08,2023-06-25,2,13,Standard,12,2,1,2023-03-10,True,137,91-180 days,2,2023,6,2023
113,Male,Tablet,United Kingdom,2,18,9,Action & Adventure,Neutral,700,2022-05-07,2023-06-26,2,15,Standard,12,2,1,2022-06-06,True,415,>365 days,5,2022,6,2023
118,Male,Smartphone,Mexico,4,21,6,Action & Adventure,Satisfied,700,2022-08-07,2023-06-27,2,12,Standard,12,2,1,2022-09-06,True,324,181-365 days,8,2022,6,2023
119,Female,Smartphone,Spain,4,20,8,Dramma,Extremely satisfied,1000,2022-09-20,2023-06-25,2,11,Standard,12,2,1,2022-10-20,True,278,181-365 days,9,2022,6,2023
123,Female,Smartphone,United Kingdom,3,22,9,Comedy,Extremely satisfied,1000,2022-05-25,2023-06-26,2,13,Standard,12,2,1,2022-06-24,True,397,>365 days,5,2022,6,2023
128,Male,Smartphone,Mexico,4,17,10,Action & Adventure,Satisfied,700,2022-10-06,2023-06-27,2,12,Standard,12,2,1,2022-11-05,True,264,181-365 days,10,2022,6,2023
129,Male,Smart TV,Spain,4,20,10,Horror,Extremely satisfied,1000,2022-11-05,2023-06-23,2,13,Standard,12,2,1,2022-12-05,True,230,181-365 days,11,2022,6,2023
133,Male,Smart TV,United Kingdom,3,22,6,Action & Adventure,Extremely satisfied,700,2022-06-24,2023-06-26,2,13,Standard,12,2,1,2022-07-24,True,367,>365 days,6,2022,6,2023
138,Male,Laptop,Mexico,4,22,10,Action & Adventure,Neutral,600,2022-09-21,2023-06-23,2,15,Standard,12,2,1,2022-10-21,True,275,181-365 days,9,2022,6,2023
139,Male,Smartphone,Spain,4,22,9,Horror,Neutral,600,2023-03-24,2023-06-23,2,13,Standard,12,2,1,2023-04-23,True,91,91-180 days,3,2023,6,2023
143,Female,Tablet,United Kingdom,4,22,7,Horror,Satisfied,900,2022-08-31,2023-06-24,2,14,Standard,12,2,1,2022-09-30,True,297,181-365 days,8,2022,6,2023
148,Female,Smartphone,Mexico,3,20,6,Comedy,Extremely satisfied,600,2022-11-27,2023-06-28,2,15,Standard,12,2,1,2022-12-27,True,213,181-365 days,11,2022,6,2023
153,Male,Smartphone,United Kingdom,4,19,8,Action & Adventure,Satisfied,800,2022-12-25,2023-06-24,2,11,Standard,12,2,1,2023-01-24,True,181,181-365 days,12,2022,6,2023
154,Male,Laptop,Australia,4,19,6,Horror,Satisfied,800,2023-03-11,2023-06-27,2,11,Standard,12,2,1,2023-04-10,True,108,91-180 days,3,2023,6,2023
157,Male,Laptop,Brazil,4,25,9,Horror,Extremely satisfied,700,2022-09-27,2023-06-24,2,14,Standard,12,2,1,2022-10-27,True,270,181-365 days,9,2022,6,2023
159,Female,Smart TV,Spain,2,18,6,Dramma,Neutral,700,2022-12-21,2023-06-26,2,10,Standard,12,2,1,2023-01-20,True,187,181-365 days,12,2022,6,2023
163,Male,Laptop,United Kingdom,3,19,7,Action & Adventure,Extremely satisfied,900,2022-04-05,2023-06-26,2,11,Standard,12,2,1,2022-05-05,True,447,>365 days,4,2022,6,2023
165,Male,Tablet,Germany,3,24,6,Horror,Extremely satisfied,800,2022-05-25,2023-06-25,2,14,Standard,12,2,1,2022-06-24,True,396,>365 days,5,2022,6,2023
168,Male,Tablet,Mexico,4,17,9,Horror,Neutral,500,2022-12-11,2023-06-28,2,10,Standard,12,2,1,2023-01-10,True,199,181-365 days,12,2022,6,2023
173,Male,Smartphone,United Kingdom,3,24,9,Action & Adventure,Neutral,600,2022-06-03,2023-06-25,2,15,Standard,12,2,1,2022-07-03,True,387,>365 days,6,2022,6,2023
174,Female,Tablet,Australia,4,19,8,Comedy,Neutral,900,2022-04-23,2023-06-25,2,14,Standard,12,2,1,2022-05-23,True,428,>365 days,4,2022,6,2023
178,Female,Laptop,Mexico,3,22,9,Dramma,Neutral,600,2022-10-19,2023-06-26,2,13,Standard,12,2,1,2022-11-18,True,250,181-365 days,10,2022,6,2023
183,Female,Tablet,United Kingdom,3,24,7,Horror,Extremely satisfied,700,2022-05-26,2023-06-26,2,15,Standard,12,2,1,2022-06-25,True,396,>365 days,5,2022,6,2023
184,Female,Laptop,Australia,2,19,10,Comedy,Extremely satisfied,1000,2022-04-26,2023-06-25,2,13,Standard,12,2,1,2022-05-26,True,425,>365 days,4,2022,6,2023
188,Female,Smart TV,Mexico,2,21,9,Dramma,Extremely satisfied,500,2022-07-16,2023-06-27,2,15,Standard,12,2,1,2022-08-15,True,346,181-365 days,7,2022,6,2023
193,Male,Laptop,United Kingdom,2,18,9,Horror,Satisfied,800,2022-08-05,2023-06-25,2,11,Standard,12,2,1,2022-09-04,True,324,181-365 days,8,2022,6,2023
194,Male,Laptop,Australia,3,19,9,Action & Adventure,Extremely satisfied,800,2022-08-19,2023-06-27,2,14,Standard,12,2,1,2022-09-18,True,312,181-365 days,8,2022,6,2023
198,Female,Laptop,Mexico,2,25,10,Dramma,Extremely satisfied,700,2022-10-18,2023-06-27,2,10,Standard,12,2,1,2022-11-17,True,252,181-365 days,10,2022,6,2023
203,Female,Smart TV,United Kingdom,4,24,10,Horror,Neutral,900,2022-07-31,2023-06-24,2,13,Standard,12,2,1,2022-08-30,True,328,181-365 days,7,2022,6,2023
204,Male,Smartphone,Australia,4,18,8,Action & Adventure,Extremely satisfied,600,2022-07-27,2023-06-24,2,12,Standard,12,2,1,2022-08-26,True,332,181-365 days,7,2022,6,2023
208,Female,Tablet,Mexico,3,25,9,Dramma,Satisfied,500,2023-01-05,2023-06-23,2,15,Standard,12,2,1,2023-02-04,True,169,91-180 days,1,2023,6,2023
213,Female,Smart TV,United Kingdom,2,22,6,Dramma,Satisfied,900,2022-09-08,2023-06-24,2,12,Standard,12,2,1,2022-10-08,True,289,181-365 days,9,2022,6,2023
214,Female,Laptop,Australia,4,17,7,Horror,Satisfied,700,2022-06-30,2023-06-28,2,13,Standard,12,2,1,2022-07-30,True,363,181-365 days,6,2022,6,2023
218,Male,Tablet,Mexico,2,21,9,Horror,Extremely satisfied,700,2022-11-15,2023-06-28,2,12,Standard,12,2,1,2022-12-15,True,225,181-365 days,11,2022,6,2023
223,Female,Smartphone,United Kingdom,3,23,10,Horror,Extremely satisfied,800,2023-01-08,2023-06-25,2,12,Standard,12,2,1,2023-02-07,True,168,91-180 days,1,2023,6,2023
228,Male,Smart TV,Mexico,2,22,10,Horror,Extremely satisfied,800,2022-11-04,2023-06-27,2,10,Standard,12,2,1,2022-12-04,True,235,181-365 days,11,2022,6,2023
229,Male,Smartphone,Spain,2,21,9,Horror,Extremely satisfied,700,2022-11-04,2023-06-27,2,13,Standard,12,2,1,2022-12-04,True,235,181-365 days,11,2022,6,2023
232,Male,Smartphone,Canada,3,23,6,Action & Adventure,Neutral,600,2022-08-30,2023-06-27,2,11,Standard,12,2,1,2022-09-29,True,301,181-365 days,8,2022,6,2023
234,Female,Laptop,Australia,3,25,6,Dramma,Extremely satisfied,1000,2022-05-26,2023-06-27,2,14,Standard,12,2,1,2022-06-25,True,397,>365 days,5,2022,6,2023
238,Male,Smartphone,Mexico,3,23,8,Action & Adventure,Satisfied,500,2022-07-17,2023-06-28,2,15,Standard,12,2,1,2022-08-16,True,346,181-365 days,7,2022,6,2023
240,Male,Smartphone,Italy,3,18,10,Action & Adventure,Dissatisfied,700,2022-06-27,2023-06-26,2,13,Standard,12,2,1,2022-07-27,True,364,181-365 days,6,2022,6,2023
243,Male,Laptop,United Kingdom,2,24,8,Horror,Satisfied,900,2022-05-25,2023-06-27,2,11,Standard,12,2,1,2022-06-24,True,398,>365 days,5,2022,6,2023
248,Male,Smartphone,Mexico,4,20,9,Action & Adventure,Extremely satisfied,800,2022-09-15,2023-06-26,2,13,Standard,12,2,1,2022-10-15,True,284,181-365 days,9,2022,6,2023
249,Female,Smartphone,Spain,4,19,10,Horror,Satisfied,800,2022-09-16,2023-06-27,2,14,Standard,12,2,1,2022-10-16,True,284,181-365 days,9,2022,6,2023
253,Female,Tablet,United Kingdom,4,20,9,Dramma,Neutral,700,2022-05-21,2023-06-25,2,15,Standard,12,2,1,2022-06-20,True,400,>365 days,5,2022,6,2023
258,Female,Smartphone,Mexico,4,20,6,Comedy,Neutral,800,2022-07-16,2023-06-28,2,11,Standard,12,2,1,2022-08-15,True,347,181-365 days,7,2022,6,2023
259,Male,Smartphone,Spain,3,19,8,Horror,Dissatisfied,700,2022-08-05,2023-06-26,2,15,Standard,12,2,1,2022-09-04,True,325,181-365 days,8,2022,6,2023
263,Male,Smartphone,United Kingdom,2,22,6,Action & Adventure,Satisfied,800,2022-07-25,2023-06-24,2,15,Standard,12,2,1,2022-08-24,True,334,181-365 days,7,2022,6,2023
268,Female,Smart TV,Mexico,3,24,8,Horror,Extremely dissatisfied,500,2022-10-16,2023-06-28,2,13,Standard,12,2,1,2022-11-15,True,255,181-365 days,10,2022,6,2023
269,Female,Laptop,Spain,4,22,8,Dramma,Dissatisfied,800,2022-10-15,2023-06-25,2,13,Standard,12,2,1,2022-11-14,True,253,181-365 days,10,2022,6,2023
273,Female,Laptop,United Kingdom,4,18,10,Comedy,Satisfied,700,2022-08-02,2023-06-25,2,12,Standard,12,2,1,2022-09-01,True,327,181-365 days,8,2022,6,2023
278,Female,Laptop,Mexico,4,19,9,Dramma,Extremely satisfied,700,2022-09-27,2023-06-26,2,14,Standard,12,2,1,2022-10-27,True,272,181-365 days,9,2022,6,2023
279,Female,Laptop,Spain,2,24,8,Horror,Extremely dissatisfied,900,2022-11-12,2023-06-24,2,15,Standard,12,2,1,2022-12-12,True,224,181-365 days,11,2022,6,2023
283,Male,Smartphone,United Kingdom,4,19,10,Action & Adventure,Extremely dissatisfied,600,2022-06-30,2023-06-26,2,15,Standard,12,2,1,2022-07-30,True,361,181-365 days,6,2022,6,2023
288,Male,Smart TV,Mexico,4,22,6,Horror,Dissatisfied,600,2022-10-20,2023-06-28,2,14,Standard,12,2,1,2022-11-19,True,251,181-365 days,10,2022,6,2023
289,Female,Smart TV,Spain,3,24,9,Dramma,Extremely satisfied,800,2022-11-20,2023-06-25,2,15,Standard,12,2,1,2022-12-20,True,217,181-365 days,11,2022,6,2023
293,Female,Laptop,United Kingdom,2,19,6,Comedy,Neutral,600,2022-12-09,2023-06-25,2,14,Standard,12,2,1,2023-01-08,True,198,181-365 days,12,2022,6,2023
298,Male,Tablet,Mexico,3,22,9,Action & Adventure,Neutral,600,2022-11-03,2023-06-27,2,14,Standard,12,2,1,2022-12-03,True,236,181-365 days,11,2022,6,2023
303,Male,Tablet,United Kingdom,2,21,10,Action & Adventure,Neutral,800,2022-06-11,2023-06-26,2,12,Standard,12,2,1,2022-07-11,True,380,>365 days,6,2022,6,2023
304,Female,Smartphone,Australia,2,23,9,Horror,Dissatisfied,700,2022-06-11,2023-06-29,2,12,Standard,12,2,1,2022-07-11,True,383,>365 days,6,2022,6,2023
307,Female,Smart TV,Brazil,2,20,6,Dramma,Extremely satisfied,600,2022-07-08,2023-06-28,2,11,Standard,12,2,1,2022-08-07,True,355,181-365 days,7,2022,6,2023
309,Male,Smartphone,Spain,3,24,6,Action & Adventure,Extremely satisfied,1000,2022-08-09,2023-06-28,2,11,Standard,12,2,1,2022-09-08,True,323,181-365 days,8,2022,6,2023
313,Female,Laptop,United Kingdom,4,25,10,Horror,Extremely dissatisfied,900,2022-05-27,2023-06-27,2,13,Standard,12,2,1,2022-06-26,True,396,>365 days,5,2022,6,2023
315,Female,Smart TV,Germany,2,19,10,Horror,Extremely satisfied,600,2022-04-28,2023-06-27,2,15,Standard,12,2,1,2022-05-28,True,425,>365 days,4,2022,6,2023
318,Female,Laptop,Mexico,2,17,10,Dramma,Extremely satisfied,600,2022-09-02,2023-06-27,2,10,Standard,12,2,1,2022-10-02,True,298,181-365 days,9,2022,6,2023
323,Male,Smartphone,United Kingdom,4,20,10,Action & Adventure,Dissatisfied,900,2022-05-31,2023-06-26,2,14,Standard,12,2,1,2022-06-30,True,391,>365 days,5,2022,6,2023
324,Male,Tablet,Australia,2,23,8,Action & Adventure,Neutral,900,2022-05-22,2023-06-27,2,15,Standard,12,2,1,2022-06-21,True,401,>365 days,5,2022,6,2023
328,Female,Tablet,Mexico,4,19,6,Horror,Dissatisfied,600,2022-07-26,2023-06-27,2,12,Standard,12,2,1,2022-08-25,True,336,181-365 days,7,2022,6,2023
333,Female,Smart TV,United Kingdom,2,29,2,Dramma,Extremely satisfied,4000,2022-07-24,2023-06-27,2,15,Standard,12,2,1,2022-08-23,True,338,181-365 days,7,2022,6,2023
334,Male,Smart TV,Australia,4,31,4,Horror,Extremely satisfied,4000,2022-07-28,2023-06-28,2,11,Standard,12,2,1,2022-08-27,True,335,181-365 days,7,2022,6,2023
338,Male,Tablet,Mexico,3,28,3,Action & Adventure,Satisfied,2300,2022-10-15,2023-06-27,2,12,Standard,12,2,1,2022-11-14,True,255,181-365 days,10,2022,6,2023
343,Male,Smart TV,United Kingdom,2,30,2,Action & Adventure,Extremely satisfied,3900,2022-08-06,2023-06-25,2,13,Standard,12,2,1,2022-09-05,True,323,181-365 days,8,2022,6,2023
344,Female,Smartphone,Australia,2,31,2,Comedy,Extremely satisfied,3400,2022-08-07,2023-06-26,2,13,Standard,12,2,1,2022-09-06,True,323,181-365 days,8,2022,6,2023
348,Male,Smart TV,Mexico,2,29,2,Action & Adventure,Neutral,2200,2022-10-05,2023-06-26,2,14,Standard,12,2,1,2022-11-04,True,264,181-365 days,10,2022,6,2023
353,Female,Smartphone,United Kingdom,3,29,2,Dramma,Satisfied,4200,2022-08-10,2023-06-26,2,14,Standard,12,2,1,2022-09-09,True,320,181-365 days,8,2022,6,2023
354,Female,Laptop,Australia,3,35,3,Dramma,Extremely satisfied,3600,2022-08-16,2023-06-28,2,10,Standard,12,2,1,2022-09-15,True,316,181-365 days,8,2022,6,2023
358,Female,Smart TV,Mexico,2,32,3,Comedy,Neutral,1800,2022-11-11,2023-06-28,2,12,Standard,12,2,1,2022-12-11,True,229,181-365 days,11,2022,6,2023
363,Female,Smart TV,United Kingdom,3,29,4,Dramma,Neutral,4200,2022-11-01,2023-06-25,2,12,Standard,12,2,1,2022-12-01,True,236,181-365 days,11,2022,6,2023
364,Male,Smart TV,Australia,4,26,2,Horror,Extremely satisfied,3400,2022-10-12,2023-06-29,2,14,Standard,12,2,1,2022-11-11,True,260,181-365 days,10,2022,6,2023
368,Male,Smartphone,Mexico,4,29,4,Action & Adventure,Satisfied,2100,2022-10-24,2023-06-28,2,13,Standard,12,2,1,2022-11-23,True,247,181-365 days,10,2022,6,2023
373,Female,Tablet,United Kingdom,3,30,2,Comedy,Neutral,4200,2022-06-18,2023-06-26,2,10,Standard,12,2,1,2022-07-18,True,373,>365 days,6,2022,6,2023
378,Female,Laptop,Mexico,2,34,3,Dramma,Neutral,2000,2022-08-13,2023-06-27,2,14,Standard,12,2,1,2022-09-12,True,318,181-365 days,8,2022,6,2023
379,Female,Smart TV,Spain,3,32,2,Horror,Neutral,3500,2022-08-12,2023-06-28,2,10,Standard,12,2,1,2022-09-11,True,320,181-365 days,8,2022,6,2023
382,Male,Smart TV,Canada,3,27,2,Horror,Neutral,3400,2022-06-07,2023-06-26,2,10,Standard,12,2,1,2022-07-07,True,384,>365 days,6,2022,6,2023
384,Female,Smartphone,Australia,4,33,4,Dramma,Neutral,3400,2022-05-19,2023-06-28,2,10,Standard,12,2,1,2022-06-18,True,405,>365 days,5,2022,6,2023
388,Male,Laptop,Mexico,4,26,3,Action & Adventure,Satisfied,1700,2022-07-21,2023-06-28,2,12,Standard,12,2,1,2022-08-20,True,342,181-365 days,7,2022,6,2023
390,Female,Laptop,Italy,4,27,3,Horror,Satisfied,3900,2022-07-03,2023-06-28,2,13,Standard,12,2,1,2022-08-02,True,360,181-365 days,7,2022,6,2023
393,Male,Tablet,United Kingdom,2,31,4,Horror,Neutral,3500,2022-06-03,2023-06-26,2,10,Standard,12,2,1,2022-07-03,True,388,>365 days,6,2022,6,2023
398,Female,Tablet,Mexico,2,31,2,Comedy,Satisfied,1800,2022-07-15,2023-06-27,2,13,Standard,12,2,1,2022-08-14,True,347,181-365 days,7,2022,6,2023
399,Female,Smartphone,Spain,4,30,4,Horror,Neutral,3400,2022-07-14,2023-06-25,2,12,Standard,12,2,1,2022-08-13,True,346,181-365 days,7,2022,6,2023
403,Male,Smartphone,United Kingdom,4,30,4,Horror,Extremely satisfied,3400,2022-07-23,2023-06-28,2,13,Standard,12,2,1,2022-08-22,True,340,181-365 days,7,2022,6,2023
408,Female,Tablet,Mexico,3,30,4,Dramma,Neutral,2000,2022-09-27,2023-06-27,2,13,Standard,12,2,1,2022-10-27,True,273,181-365 days,9,2022,6,2023
